area_id,archetype,region,region_position_km,population,poverty_incidence_pct,elevation_m,distance_to_coast_km,avg_annual_rainfall_mm,historical_typhoon_frequency,landslide_susceptibility,infrastructure_condition_index,grid_redundancy_index,road_network_connectivity_index,water_backup_supply,hospital_backup_power_hours
309,coastal_high,region_5,9.298436544340339,44852,20.15368132644606,30.13568499313276,2.3388311828959245,2401.7530751780087,2.379601278961593,0.05382094854442471,0.5163658298283141,0.37841291778973113,0.39111025293809776,0.45474904153581724,23.32753323946391
310,coastal_mod,region_3,185.30083816609167,85873,18.926434396140714,72.83065070822886,7.104650396046887,2717.9977946841327,1.728364482570037,0.11261192575647407,0.588197796964199,0.5879139016466449,0.6124141409571716,0.6055191995172132,40.693452888632194
311,coastal_mod,region_3,203.49318252051245,12904,39.896033817161545,54.02753935022263,6.750859193464344,2157.5408138629923,0.997822625595475,0.14531886302080715,0.623206790633273,0.6400327028302999,0.6115944386663936,0.7636498549817767,40.38291413891461
312,coastal_high,region_5,224.019514451414,47405,51.989539364709216,31.094260599486923,1.2432699385928832,3036.7946405986363,2.3312327866183744,0.11473145023748965,0.34188546520300306,0.31242729373139283,0.288959019056389,0.4099595537629397,14.84805872568198
313,coastal_mod,region_2,154.97235145290367,28287,15.377462382382259,8.14470078969998,5.198026611773253,2629.3934564882866,0.7650457242611853,0.12088057114686575,0.3169173252814414,0.2549224824170798,0.34001808661580285,0.14718045119946815,6.374151336189583
314,coastal_mod,region_3,181.18339949358798,17978,34.758844377102776,15.061283761402494,3.8658820628938724,2650.6854923990277,1.346809854249355,0.2781905986882695,0.4385296059852135,0.405656575472986,0.3624201822950931,0.355255382164527,23.015914260739834
315,coastal_high,region_5,118.81957538354617,70962,54.09239148200818,27.77773517940467,0.35388439926039517,2876.4631232444403,2.6361737511362375,0.13788585453864013,0.2758291430626705,0.21450122765249133,0.13346299535907222,0.11244283436613703,2.7105533514409235
316,coastal_mod,region_4,12.375909751968761,40953,12.071305874536966,18.768167726836683,6.573447360040501,2199.7782760934824,0.9747172903344503,0.16422254928643407,0.39134175761733503,0.3899313452258424,0.26902076986962997,0.3152308710298734,13.876273329334722
317,inland_flood,region_2,29.985556732353913,23433,54.02108430134721,62.16393581668424,56.1058117820304,1980.7874928046922,0.5202286641905013,0.16317528760765398,0.5608512264292308,0.3490264191327095,0.49863502009705074,0.42093983111704597,25.25836347041208
318,coastal_high,region_2,196.49877726043923,28851,12.734542361706705,8.251371701772342,0.1740156114177377,2502.3519526066843,2.266238529864393,0.17961214474526285,0.5751628276686516,0.557431224143729,0.6343168192267383,0.6125431507736853,38.674584628120215
319,mountain,region_1,298.6665898757329,7174,41.57509938036415,2113.513900261116,111.2241934810767,1316.5521649934371,1.3162287492517806,0.7117829452759215,0.4999559153196661,0.4253796938269658,0.30047229938824044,0.3295294068561334,31.253322818444076
320,mountain,region_1,4.740971748988853,2890,34.651509777758314,500.8308519806087,63.972124307652216,2759.403402873931,0.9976186353255966,0.7707962078086874,0.4851084308741095,0.3744749259419118,0.4295304159375082,0.3152489639997046,28.092461440708355
321,coastal_mod,region_1,167.27504904791482,11559,29.920262122983495,17.209633874437678,0.5541216697334459,2285.5629482347777,0.8286146309355346,0.17246837190990882,0.4926006052237798,0.5524448357931621,0.38511392920676857,0.5456466733284598,33.11373749790789
322,coastal_high,region_4,225.30262586476735,20747,39.85785744226854,6.515651777713078,1.8197667440509337,2930.209706483451,1.695061476086118,0.08575167601727476,0.4029530637405162,0.3075075127739221,0.3810712413936103,0.4282144897720303,19.65872394070912
323,coastal_mod,region_4,248.0324484041636,8962,44.67012838674363,65.62368789754764,5.857669233033948,2159.0494569848124,1.4293239298788256,0.1457316264882187,0.6042095536708845,0.5562873519082033,0.45542639615265507,0.43867568438927035,32.68283389911266
324,mountain,region_3,163.56147036679204,14704,61.77860286536493,931.4457711543602,92.07411531857905,2732.412580976763,0.5462272742112698,0.7071025943148763,0.2957100134837492,0.1809846059454712,0.2966791105161993,0.15217235186241168,11.360532391316164
325,inland_flood,region_4,185.97479405523154,46971,46.050827686449615,137.3443939347174,20.338896414205546,1586.7478811415667,1.0410058881716968,0.14140821405088616,0.5525360849904766,0.444636809235656,0.5033552894114812,0.5539393324105837,26.7983143118384
326,mountain,region_1,209.01748358236603,4370,41.152602088237174,617.3381399698164,99.2259284331124,1815.367195369215,0.9587985339800817,0.7358770282038749,0.563945219732161,0.3793876242816311,0.505546887042797,0.41000397143284284,29.167894923491797
327,coastal_mod,region_2,257.6898749080292,27632,21.491772650952704,14.680794540632577,0.05287260254367965,1333.3259400975164,1.2530727468026868,0.18198386961652419,0.4102910335076159,0.40080901174070843,0.3996991818389162,0.42088501318202015,20.051417002923174
328,inland_flood,region_2,36.686861160845595,7884,31.516344731756785,59.93014381387102,75.58449807782708,1959.6952412505123,1.5444262881846438,0.17684345177235758,0.45966085591551487,0.387766188277919,0.4051970156984057,0.3466733372318187,30.49835701083236
329,coastal_high,region_5,277.85465888245903,27599,26.893483952829307,58.69805331475662,0.8019154731751561,2290.98976488856,2.3771401614802876,0.16793578477181326,0.4761450341834351,0.5199917269656775,0.3481233897533201,0.5099865885965695,25.99454155165683
330,inland_flood,region_4,7.805221065471002,10381,41.052735263574895,12.670264252400198,72.26039620982145,1728.985437448874,1.3634772636382528,0.1544955854055984,0.36333004890227083,0.3115994820786126,0.23770208600726425,0.15839499879911267,14.35914302049096
331,coastal_high,region_5,250.8599252873326,62424,20.491050427194395,29.62916074951834,0.03632786585061165,2733.860951186123,2.476174527481487,0.04293938304392679,0.553867618562225,0.5910110595346318,0.6259337646183362,0.6055096578118968,37.29396900738275
332,inland_flood,region_2,23.022127967909178,10477,30.82866943278865,85.06024469667302,25.832990629530215,1872.3478417407114,0.9549779314150397,0.19032927999630478,0.40912308802200764,0.30293032664091696,0.3803414028408223,0.40930026695641075,22.13587561360538
333,mountain,region_5,58.388463481476684,24599,33.64008683096845,2614.683799103654,84.16899655231884,1683.4544965981686,0.8416658245981956,0.768517652185411,0.5097208880291245,0.5243150880784325,0.4935713321499209,0.5707407568438903,33.59542084744258
334,coastal_high,region_1,1.1682439143397838,29110,42.4294376606954,11.70964551826783,2.2758221371580074,3617.906709100839,2.110713988951369,0.10095943413998165,0.5039799712780496,0.5328922739472921,0.5267078005383935,0.4483794764241043,28.257028214455786
335,inland_flood,region_2,133.57701166081222,10724,55.29668914390231,11.7233871219321,76.55370203003821,1988.8968138535772,1.2043306757500731,0.16422684366289203,0.4208048730959437,0.3210078997133705,0.19950391015527996,0.209969623040793,3.4530758135481765
336,coastal_high,region_3,100.30776801521768,11754,38.41951462495029,16.768677800060924,1.5632844455052894,2166.7347788257216,2.004890446788441,0.18267974900198702,0.39208041727439297,0.24884783886892373,0.35765734154718287,0.29158679303988727,17.794649701125223
337,inland_flood,region_1,49.7978734461082,22083,30.69191791931375,115.35664341464525,41.32764281999577,1799.049361720085,1.5175098826103703,0.21050798887196864,0.47482891761175383,0.3153531343560362,0.26781082985392923,0.25083921877689586,19.055682183364993
338,coastal_high,region_5,135.3270482411719,81283,60.02103074269506,24.473900556611415,0.13366361975154317,2530.7428123963186,1.9762392088982823,0.17592785542844414,0.40776414142111844,0.37856336589945183,0.46181129257947073,0.37292313064092225,16.752071242608288
339,mountain,region_5,120.71126495165515,12657,42.473637422360504,1376.1966672079177,100.04513660864541,2312.3770188713997,0.9643425216891086,0.7392913867500193,0.3430129367289946,0.31524994602204326,0.3767765551791816,0.350162573133364,23.935223147513803
340,coastal_high,region_3,230.29830980962245,272378,27.860753251664377,9.353867012493307,1.1401312934956012,3120.8657092183503,2.1312757563862155,0.19749638066619865,0.5554761648234157,0.6776013647217223,0.6088219037005922,0.5761128221870501,34.08331937755635
341,urban,region_2,267.9390918210097,632776,6.788713780729523,26.250270923043534,13.637002270125613,2076.171012710338,1.164762005684042,0.1351157429917404,0.6036466176289053,0.5032488249956469,0.4852638407071791,0.569224165035251,28.85334558790801
342,mountain,region_1,195.77017553012456,7504,37.87067203115907,1007.2496394391487,87.60710674080008,3327.604085934126,1.5517040557390838,0.7375886993886678,0.4060685325742497,0.2885593623532896,0.4216528234056222,0.2241796449309758,14.208783664102056
343,coastal_mod,region_4,37.32311661795716,17078,41.68439089476348,9.286078571970993,6.123575865038207,2048.651969595763,1.268283697576261,0.11910096174323123,0.49492363126324773,0.30587120326736456,0.45579607610694045,0.21759000826812452,17.597021893427204
344,inland_flood,region_3,88.61723841295519,26258,34.877555845390354,66.84321778095314,70.89263169289374,2127.930812077968,0.908583645702272,0.20664223074382698,0.569406519356994,0.5314461912360016,0.5456847467741669,0.5233083445401729,33.93377495762
345,inland_flood,region_4,273.99548904968395,9224,24.515432683847717,48.58594558579803,25.896656700665257,2306.594058298349,0.8007599204632331,0.07033390767578312,0.42803029336908954,0.36962282490430565,0.3710210268888584,0.2880715136460983,14.044937125548135
346,mountain,region_4,26.62034790236675,28272,37.117433080005505,5182.218846355002,82.90155693074936,2997.5761523558394,0.9123121847066769,0.8282415302681109,0.5883680929311159,0.5056482720549118,0.48179229189258543,0.5434781788652833,39.703819950088864
347,coastal_high,region_1,122.05675181724794,50283,47.858805293834386,23.713076571225724,2.681152293036936,3124.7488869715253,2.169608089797192,0.1512853991038975,0.5206251637603555,0.525166015483929,0.4600078042874801,0.573576126822129,35.7385732702884
348,coastal_mod,region_1,282.7513857700444,27042,42.888646608907635,113.01462245493197,3.3956423865575323,2104.795890691953,1.0642240607887086,0.20017550100305292,0.4506096384201327,0.3344600622072773,0.43590301557343836,0.3176126098685312,18.728848657424177
349,coastal_high,region_4,285.19945244084573,67390,63.17506211824067,34.21685408217551,1.6954628309021562,2597.8042958900323,2.0726890406957033,0.11154989197722412,0.6542042745745318,0.5379866371488808,0.42238621345051425,0.4504786244604342,27.42093661949431
350,inland_flood,region_1,123.36095311466772,71558,37.11189524548393,57.359571531959865,72.38623683793085,1256.1732300308972,1.1829059628351883,0.15546662062154076,0.5368099497395369,0.4314693065951865,0.5172672121502656,0.4240167335199872,24.165327377369934
351,coastal_high,region_5,200.2190664296392,42355,26.513470462362605,61.07218895312614,0.6977807600693781,2521.595984559776,2.5080960548265865,0.15406156415312722,0.39655049156796884,0.27535248727721523,0.34755878981407934,0.2343272873284005,17.24994902195126
352,coastal_mod,region_1,137.0236795061997,20121,28.022812393278695,13.466808571213368,7.156653302587707,2581.9389622754934,1.407200183889644,0.1719213127521415,0.5583266303241124,0.3412425917779932,0.47230280984270395,0.5386219474422831,28.086292520718885
353,coastal_mod,region_4,226.0381618309025,73642,28.85562055433091,27.421774271243777,3.1762273695169227,2513.892767949559,1.4176984371959627,0.09808440535388349,0.48191584427392375,0.4985721053643493,0.5156906883700573,0.547001120468817,27.359494919861433
354,coastal_mod,region_5,9.474399207899554,47764,47.29225505238214,75.15036233940666,4.744266629272521,2169.7295076464716,1.2917014784704168,0.18307826026081722,0.5063203377092343,0.4714936299828068,0.5509061878640673,0.4824822890088024,34.049215795866196
355,coastal_mod,region_3,43.24714467640754,17038,17.97935896621534,3.378658153255782,2.6243158565268256,2794.698805025485,1.249267489412635,0.057762278937016395,0.4608449422859708,0.3639795611611794,0.47175362306561075,0.534800510557963,26.69498770340086
356,inland_flood,region_1,184.25964106307978,18108,26.27628115430321,61.60480055019984,51.6271432255754,1884.798414696558,0.7241280910353093,0.11764693997854114,0.39146792077918746,0.32353057790219697,0.2497823027536857,0.27433922330343863,11.096274081891384
357,inland_flood,region_5,69.76567873291908,21084,32.662782953743154,61.19120260264417,22.95714818135015,1785.15805279403,0.5330051637283146,0.07289556662524474,0.35362238571584775,0.2493321309871352,0.18522381850888645,0.16866519874389194,10.281011640536484
358,coastal_mod,region_1,199.81568978074458,29420,35.247072974555834,48.181793403469676,0.5220798019101069,2036.143392670771,1.1892659977680389,0.19222361683546413,0.4977327142209897,0.5253961635714572,0.4881517034509939,0.24377178053474532,24.321047260840427
359,coastal_mod,region_3,105.3668782383895,7440,46.379757929129624,33.10534902337762,3.317782095500684,1807.1372413073595,1.671215860202154,0.17056490243439767,0.5253885000038998,0.5653078268095745,0.516572089847593,0.43865811212552724,23.465433455071846
360,mountain,region_5,265.99366743834645,2469,39.727675588269335,1752.1783969548178,70.19423081202942,2711.1975158517685,0.7726749171908469,0.7523546358956803,0.28124973448907725,0.2540981939469568,0.4554329791008096,0.3233127952093056,18.33021559093256
361,coastal_high,region_4,245.77781566799592,16339,32.6173071258691,12.250152701526163,1.8473754308253247,2715.3927246434437,2.0961943948917874,0.22386608412285935,0.5303122043471356,0.5065501925994594,0.43232984059599133,0.5135947407573177,20.045444647952344
362,coastal_high,region_1,147.85134002063467,15240,22.062516821230957,48.183691070218735,0.1137305011314187,2843.9917785492207,2.0903544400856062,0.13501559539964123,0.3403086642008213,0.4417517578009196,0.3793468112620002,0.2644169732145152,22.17042946975088
363,coastal_high,region_5,231.86852612845732,20344,37.778425475767826,9.089240001805456,0.503006009210674,2434.2515392275154,2.5734122997498203,0.18063258559275072,0.3980341973629298,0.341270267992566,0.38875225919940426,0.41354621015705845,20.220904354991266
364,inland_flood,region_1,81.34136587052711,29964,29.071124830576633,81.7076742282297,32.57551364754753,1982.5781061982238,0.7214852288405987,0.1546792205693668,0.4305009944317718,0.39006647243569803,0.4807448593891369,0.4943687380349146,27.876340620896237
365,coastal_mod,region_4,148.2779330435588,19242,10.242302264275446,93.60024353441855,3.5239341482384035,1437.5534468068822,1.483116001516998,0.14726695869156914,0.5128903216360797,0.40806877291047805,0.4578237712782195,0.6284981395085429,32.058853310460165
366,inland_flood,region_4,59.24461555898345,21101,51.15657639092203,30.133889917235642,34.810085742737165,2112.867665393314,0.9794601599289509,0.2158395377489164,0.4269194485786839,0.35479077387141567,0.33113577875023037,0.3817345161566901,17.90812518171965
367,inland_flood,region_2,258.2658505562982,6772,47.5264887022025,37.14429146369636,28.259761148463838,2029.6524365178948,1.0203780475284305,0.25472045359883283,0.4833829158155343,0.2935093967558608,0.391835255513228,0.41383256105580013,15.466013196140093
368,coastal_high,region_3,246.92028497052445,23969,56.125426431276196,49.36697209223778,1.7927210213473135,2159.7889354026142,2.273305122134935,0.12925930324475374,0.45870145783166016,0.526192922747283,0.4857024706659613,0.573887300160593,34.4096076764216
369,mountain,region_1,270.64490052270037,16789,52.59862686569243,1096.6556159845522,119.26463733638663,2347.671233956701,0.917149482080421,0.7601824627952682,0.3013119897488921,0.21717063831899716,0.2929745121790916,0.2592492978279221,11.770599046710679
370,inland_flood,region_5,263.2430943672778,29026,42.36367851086418,11.88699873026997,61.11608400783331,1922.6452093789499,1.2379065659952757,0.16615633489199255,0.4236842508366486,0.42252870775894236,0.46731824539013167,0.46165703390397494,32.9874555688852
371,coastal_high,region_2,287.87887861784844,18918,40.21862112009484,28.22671258949941,0.8285402856825635,3305.724774002997,2.1912228016111217,0.16703170031104494,0.37859537602896565,0.30708007453329317,0.35926690047152327,0.3806586773258247,18.31628887183346
372,coastal_mod,region_2,68.50086948957778,25067,36.048598135668826,64.43697968049136,6.835558690935712,1828.6055611552683,1.923312918027709,0.16344569756720484,0.41232316093313875,0.2533138973619105,0.38737292815029045,0.21793652593611135,7.87991580495907
373,coastal_high,region_3,279.54728723859466,262751,35.77503088618524,50.79489758268493,1.8354665382822066,2732.570471546681,2.213343981690054,0.13420282058326882,0.49453927564412425,0.3701495323631149,0.3846058606789067,0.4019883497515975,21.132780320356698
374,coastal_high,region_4,171.3639574055993,35744,36.44200010465668,30.098107053256797,1.8440001030222715,2163.692658928656,1.6889599352199194,0.0,0.4386638398229575,0.4792919520835436,0.4290115128835553,0.5900462442104182,36.40627058780425
375,coastal_high,region_3,126.74852517544565,19460,51.845503908038474,35.050371564136924,0.6385453551493718,2376.850622371892,2.39149310744312,0.2273316350526759,0.41315035076316436,0.30345589777151055,0.2881832838675924,0.37719749128731705,17.195605799727346
376,mountain,region_3,168.1121687903619,8464,50.489709206087156,2896.053654970521,59.065546480338426,2538.409476846115,1.0176290415779345,0.714108976338454,0.43017337999524413,0.4502867449077268,0.3955405297332033,0.4526660100988194,28.34085577096931
377,coastal_mod,region_3,102.78070699508335,23712,30.086628139013754,76.71637029927835,3.798001739504838,2126.0229531979107,1.4097635095285772,0.13921606131286496,0.36243669488601865,0.2841028906073185,0.21011748190299032,0.3800719193830472,20.485797348416376
378,coastal_mod,region_5,86.56590208828563,19517,10.818842259844436,32.12617329995869,1.902568248324676,2197.903200325255,1.3221286053136565,0.1395272035217138,0.5477624290482309,0.5542243185886887,0.4927831614278372,0.5121493579608899,30.445217320514207
379,inland_flood,region_2,72.39430139325863,17587,31.41551571854906,56.94615958783524,61.284664189122594,2099.816632469591,0.3656142800620642,0.11177029930303542,0.5217551215132139,0.4258853100282027,0.4458055812607493,0.5065532133276598,25.848076379507763
380,coastal_mod,region_5,24.728396837138046,6941,40.086101186005116,90.98082755466822,2.468436098046066,2027.2086500805049,0.8159467813202973,0.1635465137631421,0.4849643788684576,0.5017714549980075,0.48789516806865973,0.3852307330309708,18.902728267833663
381,mountain,region_4,148.96946914415622,4161,61.917991437687824,1185.5765194759758,48.2299384753619,2842.07326740772,1.3942557661492443,0.7177806248883043,0.38695263099679233,0.4075329993498336,0.3271202569251706,0.46290689965624887,28.894318175461834
382,inland_flood,region_5,266.32850271416623,16003,36.20957781733784,70.4825745930752,29.096831226408348,1908.3560770287186,0.8243492190701839,0.11536197877434376,0.3675290353374156,0.28022598246877134,0.282082341997389,0.24524320939921776,7.539725529354658
383,coastal_mod,region_5,189.0455907823154,19298,20.40008190559466,31.307485003940698,1.0178222296892852,2165.8555884566,1.6896861282656626,0.15799314114218962,0.36460939570313544,0.28327552481117924,0.37550990976052157,0.21367446613320668,8.544794489625435
384,coastal_mod,region_4,156.29268982673204,14003,30.648550292053788,88.59617719301754,3.5180006317309953,2326.4589461057494,0.9190900180278614,0.14984195187271504,0.44170256243972855,0.35274322119285745,0.2875224193865233,0.2933037076601282,11.24854640129112
385,urban,region_2,128.57787547527494,241298,22.310763167210247,15.883752565755312,0.04560054521433765,2168.1000603494504,0.9859425113895204,0.1966598281296919,0.6549540391585604,0.5565932010159916,0.5870881690147269,0.6229462525835889,34.68726478446379
386,inland_flood,region_4,139.32048789515758,18935,31.884698628108442,43.9620765889462,52.54233729815185,2193.268377362856,1.2035922840645148,0.08372233660897783,0.6307464788492304,0.596487791196138,0.6494275862411659,0.5358033369960321,37.95367874509745
387,urban,region_4,62.78320427158528,457553,19.112161038091067,70.7226284075908,4.474543843793256,2195.0893204454114,1.2692496892904102,0.11092336048225952,0.6433104353788826,0.6926302669151007,0.5006522904422085,0.5264373875238398,35.344373405710826
388,coastal_high,region_2,246.88076315792918,33213,30.92511361103304,52.594893155696546,1.657436492880644,2787.61226462247,2.3613001515968137,0.18715195989886643,0.5913391345755816,0.46726549038761966,0.5199673930585115,0.565934718641709,31.769676465021554
389,mountain,region_4,59.514888984458416,14174,31.175948810324577,4100.765189569765,142.25104961299,2237.313742917429,0.8959102302210578,0.7371774414272327,0.3399939736350141,0.3587304962050215,0.3978307099698607,0.23440376047345363,23.03443145375894
390,inland_flood,region_2,214.9868270181939,11692,45.63505624411255,61.78601133735826,72.14285661100902,1679.368670574344,0.9376984107980174,0.10587198605614473,0.4899033455880215,0.3436025141098148,0.29330393485800754,0.3917346792651618,11.925527483267825
391,coastal_high,region_3,227.9955034488458,60772,30.187659793639472,19.02303768492742,1.7292895198153666,2028.9444388988559,1.9959868515475332,0.12080630052668506,0.4333631868473799,0.4591619830359901,0.5194619858963252,0.5501101064226782,28.306876439626716
392,coastal_mod,region_4,172.46071260832028,29749,9.720112534474591,34.375986537877914,3.3445625011098006,1615.2514483251953,1.0417992032209997,0.14553085863234078,0.40441917061608323,0.4262402145267572,0.4859534805992175,0.52217203655234,27.205464458144743
393,inland_flood,region_1,258.87791248644857,36049,25.82253212564849,13.613094256941158,61.90176026495039,2528.8180153187827,1.4208103869197495,0.14537065523927262,0.5831198096340144,0.44581566577494225,0.5726254154524772,0.4874060626087266,17.590035572734763
394,coastal_high,region_2,87.315105735195,69017,34.56090838216198,2.534339673615378,2.7694179978735636,1714.8906356423497,2.6701927318389647,0.139544823037076,0.418244474735128,0.36580748587872836,0.429949483886792,0.5061316930595848,26.293332283617207
395,coastal_mod,region_4,264.485166372859,35277,44.464244456761136,50.03355245039357,3.9163765435163977,2617.8032246419857,1.0883891135767447,0.09941562168584028,0.46285263378001673,0.3525017331553879,0.4938399083447382,0.4590863311171559,15.711704158008938
396,mountain,region_3,218.82313787979126,9058,34.39130606963166,714.1869147839442,41.91692689023824,1989.5654943512634,0.5687762693979155,0.7507036114668185,0.29846132714137724,0.23132941601916537,0.2913356410347036,0.23470641835965717,12.251799481745444
397,coastal_high,region_5,239.62494832852823,45272,42.10263782413929,12.683018961472323,2.29826460127197,3074.576388847922,2.0956680572733726,0.21652490325996493,0.6160897206843725,0.4486545361355548,0.37181166238084296,0.566179412149466,33.00589797815903
398,coastal_mod,region_1,199.37391285819425,51575,21.81819686555711,43.56965486443299,0.08383323115507313,1429.1109902295925,1.5021305044589455,0.055213422985293234,0.5501646096251861,0.34754071713084866,0.34757161201652736,0.3270891334457273,22.883937571728985
399,coastal_mod,region_4,253.90290509699082,13073,29.550736676466414,50.91757092475696,6.117107837125389,2117.7171343408513,1.3454545376129992,0.07318175832613284,0.5454083498969576,0.4192230558066217,0.4585426790237702,0.38497911292503695,21.222426822056587
400,coastal_high,region_5,297.9296588152908,20628,50.33358155281129,21.9175115998641,0.2547498116597099,3181.609761210107,2.3498560195743163,0.20051251527727448,0.46645030888089195,0.4088909338309099,0.46596460759451247,0.3124461988500302,25.789639779967608
401,mountain,region_5,126.04885635739159,11652,45.990668389624794,894.9238845741125,42.79398892395443,2756.6047817377907,0.8852253157165904,0.7935838395961482,0.5436386297813313,0.47459435328611554,0.4475021374090446,0.5164282063585184,35.547707607505124
402,inland_flood,region_1,244.1747051128711,25140,45.17804659220523,47.146778159280956,66.90241220069157,1898.8203617927625,0.96561065756523,0.044336241425515135,0.45893992803889505,0.3817822521086439,0.5037147571993377,0.38165037557360815,25.035994662946695
403,coastal_high,region_5,223.37392785541007,17297,36.65717838323415,40.773482272590535,2.068565114686216,1822.8090793886072,2.9239236210309607,0.1914595213832363,0.4242529978042358,0.2843021553277708,0.2596191823728381,0.23643955429255412,15.757979885991706
404,urban,region_2,135.8610497136054,256566,27.23827304386031,20.714293438920098,8.428546940049568,1703.2534433547205,1.142439024521408,0.23224336706572096,0.544500857329047,0.494342310107467,0.5344270535293272,0.4734462931843609,24.59520311713667
405,mountain,region_2,278.0846999197536,9094,47.43075664807819,414.6413854308038,128.47022312522324,3094.5735482796895,1.391984067847364,0.6638728378117416,0.39151473918708213,0.2620165118553801,0.24909635287530296,0.1690264823994064,6.091930612446955
406,coastal_high,region_2,118.3277788717784,4945,30.763313343766747,17.06407963873262,2.55410553223129,2460.7035194985096,2.6340589203042595,0.22927119861805584,0.5452185277488925,0.5255633939176892,0.4678546462900629,0.5996040208885355,37.00282764496847
407,mountain,region_4,169.63977488287125,8122,22.059910120203842,1160.4716712939796,84.90147067875441,2364.0879482932805,1.0512280519753947,0.7106731076163909,0.32174982125571555,0.2775953787327772,0.25218963992403703,0.32553808961393604,12.263515726837001
408,coastal_high,region_4,31.782707097288466,31521,28.03265099903891,42.54412460873033,2.9888960611636124,2713.4140418810525,1.6221604490651425,0.1664494149691755,0.5618418404566387,0.5049058384008182,0.713044160152313,0.5615693128491175,39.8632364440886
409,urban,region_3,67.73255821987986,243731,8.674742404881899,109.40092542093396,5.363699094586609,1709.1483260737332,1.3093172471088885,0.11588351917091892,0.5833484696486027,0.5539048768139508,0.46296512185190697,0.5496280637915235,22.742481801578098
410,inland_flood,region_1,252.2088511601282,55978,39.860205246057276,69.97721562514143,30.290465997247896,2122.1870539520537,0.8455915727813359,0.20123168049908396,0.4489397181291376,0.37650296920056014,0.4419754683376231,0.4234970499509635,22.956983892210758
411,inland_flood,region_5,118.9658168486542,6818,38.50307935088706,182.38665464403056,70.75858658719349,1874.1153557992982,1.0060272074321421,0.19479878736187958,0.525323615992468,0.40233421348571075,0.3786848296184914,0.4873823152169196,21.29141531932713
412,coastal_high,region_2,118.22522682457746,17289,24.62139467967556,14.430237727634294,1.2467108386779908,2717.4811142302165,1.8811099622836356,0.23647885198668028,0.5043353730190636,0.43757298124105637,0.43855161241051827,0.5287986718892717,32.70745871843278
413,mountain,region_1,73.79430545718607,942,35.7202120517886,491.6223221621283,134.9399581474337,2110.9745397314828,1.1268773847150158,0.7803222003665972,0.5317905548665971,0.4021054327467132,0.37814424085017767,0.46070787492453924,32.74865102515302
414,coastal_high,region_3,147.48310028923632,23556,41.397196131038434,33.90081707748876,0.1834990334712121,1970.7535759755372,2.49549550813332,0.1501142779223485,0.5047757253021058,0.33773626592264405,0.4182740909587007,0.39145411250605955,19.526705458499194
415,coastal_high,region_3,241.74508840518672,25436,39.969153540477365,37.635558099048595,0.3331563345199249,2429.050987275193,2.5510072906200825,0.30605370202062904,0.47859982304454807,0.4978946725433997,0.37068003128864857,0.4723344676034041,27.849973178767915
416,coastal_high,region_4,268.5492353321219,22948,43.71136499728419,28.290393532530842,0.12081798367188734,2856.3110468432005,2.08534638508464,0.21801678567180963,0.6447887279311189,0.46966359874787544,0.5778793903300746,0.49175901639493325,35.3387923383543
417,inland_flood,region_5,21.034329613255164,43745,37.43544915462377,350.6165555485072,56.120657618144605,2118.2180267231106,0.6821724693859681,0.18293939316746965,0.5596457041542825,0.34056709022752907,0.4191464415811928,0.3884711887617456,32.9705999532264
418,coastal_high,region_1,172.44621937203465,78791,55.759878145254206,15.138050162588957,2.495592543349499,2612.3723469338906,2.3055044249412355,0.10039760246895255,0.569728533364102,0.4253622580282434,0.4147688993576304,0.42647965723613934,22.15575901858476
419,mountain,region_2,140.18201036770037,10615,24.450145447186237,2390.2716606794033,78.3192940330406,2849.0659265051713,1.4268222966446222,0.6638133165802538,0.41126104142234676,0.3033818232384534,0.3837774999847184,0.4191515635955527,22.747464530012273
420,inland_flood,region_3,184.2845551414735,13406,26.346745649477114,33.58256571599369,25.44172698026142,1938.921796236732,1.0208168903840602,0.07831501956787182,0.31419040170806434,0.35042486124118694,0.21267190292021793,0.35241100587893126,12.814158548338161
421,coastal_high,region_4,134.18270607248073,91452,38.214068905839895,39.81045035594994,1.1204064822928603,2622.510525606087,2.33568912583363,0.10398817922244794,0.44668137341296454,0.41159714155998073,0.44486993451693846,0.5255131177762886,26.76965704420587
422,coastal_high,region_4,119.59344625602454,35675,37.15996177595769,25.38441900937489,1.0441383970191898,2408.09324812251,2.1295229662354007,0.21929327310893126,0.3589640437722901,0.295194103494507,0.32988837142541766,0.3209015805150144,10.09488773375675
423,coastal_high,region_2,141.56421372884682,17388,46.75686279667364,29.7679608697157,1.9304157742923442,2982.647190701382,2.048958938231271,0.17485651995589932,0.4560952163225712,0.5215275277069942,0.5300630042525474,0.47378472047807585,25.615770773506707
424,inland_flood,region_4,174.59973862692425,4568,62.63979359973608,91.10269730438317,59.12909772778003,2087.458564316529,1.1974827815813496,0.12086790298231967,0.31172151936575765,0.372908811112696,0.2844521322102861,0.33239864997983304,15.421632967351584
425,mountain,region_5,150.29496330953305,6652,57.09373702165929,1044.3383821588407,42.36284607016237,2121.520944913314,0.8681799697983403,0.7108206363930251,0.5342487415185391,0.38836968679358563,0.40166722846257963,0.4137700676384729,26.341172176720242
426,coastal_high,region_3,141.64333530619385,71623,40.050221671132235,22.308610874672322,1.2605303325765822,2004.388101388878,2.321056873458799,0.13748894277577953,0.2764522171417172,0.22764130421711204,0.3221771113869145,0.22479656502365536,10.257807298869706
